kpi1:Total First Contacts	primary	7,393
kpi1:Total First Contacts	secondary	348
kpi2:Move-In Percent	primary	4.7%
kpi2:Move-In Percent	secondary	NO_VALUE
kpi3:Total Avg Lease Rent	primary	$914
kpi3:Total Avg Lease Rent	secondary	$17
kpi4:Last 30 Days Lease Rent	primary	NO_VALUE
kpi4:Last 30 Days Lease Rent	secondary	NO_VALUE
