Ansley Place - 1536:246:Total Nonrec Capital Exp-Admin Bldgs	Apr 2017:Actual	0.0
Ansley Place - 1536:246:Total Nonrec Capital Exp-Admin Bldgs	Apr 2017:Budget	
Ansley Place - 1536:246:Total Nonrec Capital Exp-Admin Bldgs	Apr 2017:Actual per Unit	0.0
Ansley Place - 1536:246:Total Nonrec Capital Exp-Admin Bldgs	Apr 2017:Budget per Unit	0.0
Ansley Place - 1536:246:Total Nonrec Capital Exp-Admin Bldgs	Apr 2017:Budget Variance $	0.0
Ansley Place - 1536:246:Total Nonrec Capital Exp-Admin Bldgs	Apr 2017:Budget Variance %	
Ansley Place - 1536:246:Total Nonrec Capital Exp-Admin Bldgs	May 2017:Actual	0.0
Ansley Place - 1536:246:Total Nonrec Capital Exp-Admin Bldgs	May 2017:Budget	0.0
Ansley Place - 1536:246:Total Nonrec Capital Exp-Admin Bldgs	May 2017:Actual per Unit	0.0
Ansley Place - 1536:246:Total Nonrec Capital Exp-Admin Bldgs	May 2017:Budget per Unit	0.0
Ansley Place - 1536:246:Total Nonrec Capital Exp-Admin Bldgs	May 2017:Budget Variance $	0.0
Ansley Place - 1536:246:Total Nonrec Capital Exp-Admin Bldgs	May 2017:Budget Variance %	
Ansley Place - 1536:246:Total Nonrec Capital Exp-Admin Bldgs	Jun 2017:Actual	0.0
Ansley Place - 1536:246:Total Nonrec Capital Exp-Admin Bldgs	Jun 2017:Budget	0.0
Ansley Place - 1536:246:Total Nonrec Capital Exp-Admin Bldgs	Jun 2017:Actual per Unit	0.0
Ansley Place - 1536:246:Total Nonrec Capital Exp-Admin Bldgs	Jun 2017:Budget per Unit	0.0
Ansley Place - 1536:246:Total Nonrec Capital Exp-Admin Bldgs	Jun 2017:Budget Variance $	0.0
Ansley Place - 1536:246:Total Nonrec Capital Exp-Admin Bldgs	Jun 2017:Budget Variance %	
Ansley Place - 1536:246:Total Nonrec Capital Exp-Admin Bldgs	Jul 2017:Actual	0.0
