Windscape of Naperville - 1701:3. Net Operating Income	Jul 2017:Current Year	
Windscape of Naperville - 1701:3. Net Operating Income	Jul 2017:Prior Year	
Windscape of Naperville - 1701:3. Net Operating Income	Jul 2017:Change $	
Windscape of Naperville - 1701:3. Net Operating Income	Jul 2017:Change %	
Windscape of Naperville - 1701:3. Net Operating Income	Current Year:Current Year	234246.0
Windscape of Naperville - 1701:3. Net Operating Income	Prior Year:Prior Year	
Windscape of Naperville - 1701:3. Net Operating Income	Change $:Change $	234246.0
Windscape of Naperville - 1701:3. Net Operating Income	Change %:Change %	
Windscape of Naperville - 1701:4. Net Income	Oct 2016:Current Year	116474.0
Windscape of Naperville - 1701:4. Net Income	Oct 2016:Prior Year	
Windscape of Naperville - 1701:4. Net Income	Oct 2016:Change $	116474.0
Windscape of Naperville - 1701:4. Net Income	Oct 2016:Change %	
Windscape of Naperville - 1701:4. Net Income	Jul 2017:Current Year	
Windscape of Naperville - 1701:4. Net Income	Jul 2017:Prior Year	
Windscape of Naperville - 1701:4. Net Income	Jul 2017:Change $	
Windscape of Naperville - 1701:4. Net Income	Jul 2017:Change %	
Windscape of Naperville - 1701:4. Net Income	Current Year:Current Year	116474.0
Windscape of Naperville - 1701:4. Net Income	Prior Year:Prior Year	
Windscape of Naperville - 1701:4. Net Income	Change $:Change $	116474.0
Windscape of Naperville - 1701:4. Net Income	Change %:Change %	
