kpi1:Occupied Sq Ft	primary	12.43M
kpi1:Occupied Sq Ft	secondary	NO_VALUE
kpi2:Avg Actual Rent PSF	primary	$1.08
kpi2:Avg Actual Rent PSF	secondary	$0.07
kpi3:Most Recent Rents PSF	primary	N\A
kpi3:Most Recent Rents PSF	secondary	N\A
kpi4:Occupied Market  Rent PSF	primary	$1.16
kpi4:Occupied Market  Rent PSF	secondary	NO_VALUE
kpi5:Vacant Market Rent PSF	primary	$1.21
kpi5:Vacant Market Rent PSF	secondary	NO_VALUE
