Timberglen	Over 90 Days	269.784172662	#fc7570
Timberglen	61-90 Days	0.0	#fbb755
Timberglen	31-60 Days	899.28057554	#9b9bd7
Timberglen	0-30 Days	1978.41726619	#6eda55
Oaks at Greenview, The	Over 90 Days	0.0	#fc7570
Oaks at Greenview, The	61-90 Days	1079.13669065	#fbb755
Oaks at Greenview, The	31-60 Days	989.208633094	#9b9bd7
Oaks at Greenview, The	0-30 Days	899.28057554	#6eda55
Arbors at Tallwood	Over 90 Days	0	N/A
Arbors at Tallwood	61-90 Days	0	N/A
Arbors at Tallwood	31-60 Days	0	N/A
Arbors at Tallwood	0-30 Days	179.856115108	#6eda55
Ansley Place	Over 90 Days	0	N/A
Ansley Place	61-90 Days	0	N/A
Ansley Place	31-60 Days	89.928057554	#9b9bd7
Ansley Place	0-30 Days	539.568345324	#6eda55
Promenade at Belleair	Over 90 Days	0	N/A
Promenade at Belleair	61-90 Days	89.928057554	#fbb755
Promenade at Belleair	31-60 Days	0.0	#9b9bd7
Promenade at Belleair	0-30 Days	2338.1294964	#6eda55
Terraces at Perkins Rowe	Over 90 Days	0	N/A
Terraces at Perkins Rowe	61-90 Days	0.0	#fbb755
Terraces at Perkins Rowe	31-60 Days	1888.48920863	#9b9bd7
Terraces at Perkins Rowe	0-30 Days	12679.8561151	#6eda55
Brookhollow	Over 90 Days	0	N/A
Brookhollow	61-90 Days	89.928057554	#fbb755
Brookhollow	31-60 Days	989.208633094	#9b9bd7
Brookhollow	0-30 Days	1708.63309353	#6eda55
Regatta Bay	Over 90 Days	0	N/A
Regatta Bay	61-90 Days	0	N/A
Regatta Bay	31-60 Days	179.856115108	#9b9bd7
Regatta Bay	0-30 Days	1528.77697842	#6eda55
Silverbrook	Over 90 Days	0	N/A
Silverbrook	61-90 Days	89.928057554	#fbb755
Silverbrook	31-60 Days	1618.70503597	#9b9bd7
Silverbrook	0-30 Days	17895.6834532	#6eda55
