06/29/2018	Data	0	N/A
06/30/2018	Data	0	N/A
07/01/2018	Data	0	N/A
07/02/2018	Data	0	N/A
07/03/2018	Data	0	N/A
07/04/2018	Data	0	N/A
07/05/2018	Data	0	N/A
07/06/2018	Data	0	N/A
07/07/2018	Data	0	N/A
07/08/2018	Data	0	N/A
07/09/2018	Data	0	N/A
07/10/2018	Data	0	N/A
07/11/2018	Data	0	N/A
07/12/2018	Data	0	N/A
07/13/2018	Data	0	N/A
07/14/2018	Data	0	N/A
07/15/2018	Data	0	N/A
07/16/2018	Data	0	N/A
07/17/2018	Data	1.33333333333	#9b9bd7
07/18/2018	Data	0	N/A
07/19/2018	Data	0	N/A
07/20/2018	Data	0	N/A
07/21/2018	Data	0	N/A
07/22/2018	Data	0	N/A
07/23/2018	Data	0	N/A
07/24/2018	Data	0	N/A
07/25/2018	Data	0	N/A
07/26/2018	Data	0	N/A
07/27/2018	Data	0	N/A
