Rented	Not Ready:Vacant Units	254.0
Rented	Not Ready:Avg Days Vacant	23.0
Rented	Ready:Vacant Units	115.0
Rented	Ready:Avg Days Vacant	69.0
Rented	Vacant Units:Vacant Units	369.0
Rented	Avg Days Vacant:Avg Days Vacant	38.0
Unrented	Not Ready:Vacant Units	374.0
Unrented	Not Ready:Avg Days Vacant	35.0
Unrented	Ready:Vacant Units	221.0
Unrented	Ready:Avg Days Vacant	63.0
Unrented	Vacant Units:Vacant Units	595.0
Unrented	Avg Days Vacant:Avg Days Vacant	45.0
Grand Total	Not Ready:Vacant Units	628.0
Grand Total	Not Ready:Avg Days Vacant	30.0
Grand Total	Ready:Vacant Units	336.0
Grand Total	Ready:Avg Days Vacant	65.0
Grand Total	Vacant Units:Vacant Units	964.0
Grand Total	Avg Days Vacant:Avg Days Vacant	42.0
