Dec 2016	Data	80.0
Jan 2017	Data	261.0
Feb 2017	Data	653.0
Mar 2017	Data	1266.0
Apr 2017	Data	2413.0
May 2017	Data	2603.0
Jun 2017	Data	2334.0
