kpi1:First Contacts	primary	7,393
kpi1:First Contacts	secondary	NO_VALUE
kpi2:Shows	primary	1,992
kpi2:Shows	secondary	NO_VALUE
kpi3:Apps Submitted	primary	754
kpi3:Apps Submitted	secondary	NO_VALUE
kpi4:Apps Approved	primary	530
kpi4:Apps Approved	secondary	NO_VALUE
kpi5:Move-Ins	primary	348
kpi5:Move-Ins	secondary	NO_VALUE
