Jan 2017	Avg Loss To  Lease	0.0874125874126	#9b9bd7
Jan 2017	Avg Actual  Rent PSF	0.965909090909	#218a8c
Feb 2017	Avg Loss To  Lease	0.0655594405594	#9b9bd7
Feb 2017	Avg Actual  Rent PSF	0.97465034965	#218a8c
Mar 2017	Avg Loss To  Lease	0.0786713286713	#9b9bd7
Mar 2017	Avg Actual  Rent PSF	0.983391608392	#218a8c
Apr 2017	Avg Loss To  Lease	0.0743006993007	#9b9bd7
Apr 2017	Avg Actual  Rent PSF	1.02272727273	#218a8c
May 2017	Avg Loss To  Lease	0.0743006993007	#9b9bd7
May 2017	Avg Actual  Rent PSF	1.00961538462	#218a8c
Jun 2017	Avg Loss To  Lease	0.0611888111888	#9b9bd7
Jun 2017	Avg Actual  Rent PSF	1.01398601399	#218a8c
Aug 2017	Avg Loss To  Lease	0.0480769230769	#9b9bd7
Aug 2017	Avg Actual  Rent PSF	0.839160839161	#218a8c
