Ansley Place	Above Market	0.0	#6eda55
Ansley Place	At Market	0	N/A
Ansley Place	00-50	990.099009901	#00cee6
Ansley Place	050-100	1980.1980198	#9b9bd7
Ansley Place	100-150	3960.3960396	#218A8C
Ansley Place	150-200	5940.59405941	#fbb755
Ansley Place	200+ Below	33663.3663366	#fc7570
Arbors at Tallwood	Above Market	-2970.2970297	#6eda55
Arbors at Tallwood	At Market	0	N/A
Arbors at Tallwood	00-50	0.0	#00cee6
Arbors at Tallwood	050-100	990.099009901	#9b9bd7
Arbors at Tallwood	100-150	990.099009901	#218A8C
Arbors at Tallwood	150-200	990.099009901	#fbb755
Arbors at Tallwood	200+ Below	0	N/A
Axis at Westmont	Above Market	-9900.99009901	#6eda55
Axis at Westmont	At Market	0.0	#000000
Axis at Westmont	00-50	1980.1980198	#00cee6
Axis at Westmont	050-100	3960.3960396	#9b9bd7
Axis at Westmont	100-150	5940.59405941	#218A8C
Axis at Westmont	150-200	1980.1980198	#fbb755
Axis at Westmont	200+ Below	990.099009901	#fc7570
Bella Vida at Coyote Ridge	Above Market	-1980.1980198	#6eda55
Bella Vida at Coyote Ridge	At Market	0.0	#000000
Bella Vida at Coyote Ridge	00-50	990.099009901	#00cee6
Bella Vida at Coyote Ridge	050-100	3960.3960396	#9b9bd7
Bella Vida at Coyote Ridge	100-150	8910.89108911	#218A8C
Bella Vida at Coyote Ridge	150-200	15841.5841584	#fbb755
Bella Vida at Coyote Ridge	200+ Below	75247.5247525	#fc7570
Brookhollow	Above Market	0.0	#6eda55
Brookhollow	At Market	0.0	#000000
Brookhollow	00-50	1980.1980198	#00cee6
Brookhollow	050-100	990.099009901	#9b9bd7
Brookhollow	100-150	0	N/A
Brookhollow	150-200	0	N/A
Brookhollow	200+ Below	0	N/A
Carmel Landing	Above Market	-3960.3960396	#6eda55
Carmel Landing	At Market	0.0	#000000
Carmel Landing	00-50	1980.1980198	#00cee6
Carmel Landing	050-100	4950.4950495	#9b9bd7
Carmel Landing	100-150	1980.1980198	#218A8C
Carmel Landing	150-200	990.099009901	#fbb755
Carmel Landing	200+ Below	1980.1980198	#fc7570
Cedar Trails	Above Market	0.0	#6eda55
Cedar Trails	At Market	0.0	#000000
