Windscape of Naperville:Utility Reimbursement-Other	Oct 2016:Actual	1138.0
Windscape of Naperville:Utility Reimbursement-Other	Oct 2016:Budget	1436.0
Windscape of Naperville:Utility Reimbursement-Water	Oct 2016:Actual	8658.0
Windscape of Naperville:Utility Reimbursement-Water	Oct 2016:Budget	10312.0
Windscape of Naperville Total:Windscape of Naperville Total	Oct 2016:Actual	9796.0
Windscape of Naperville Total:Windscape of Naperville Total	Oct 2016:Budget	11748.0
