Jul 2017	Loss To  Lease	37.7697841727	#9b9bd7
Jul 2017	Lease Rent	906.474820144	#218a8c
Aug 2017	Loss To  Lease	50.3597122302	#9b9bd7
Aug 2017	Lease Rent	956.834532374	#218a8c
Sep 2017	Loss To  Lease	-25.1798561151	#9b9bd7
Sep 2017	Lease Rent	1221.22302158	#218a8c
