Axis at Westmont:13.206	Lease End	N\A
Axis at Westmont:13.207	Bed-Bath	2 X 1.5
Axis at Westmont:13.207	Unit Type	b1ix
Axis at Westmont:13.207	Occupancy Status	Admin/Down
Axis at Westmont:13.207	Market Rent	1038.0
Axis at Westmont:13.207	Lease Start	N\A
Axis at Westmont:13.207	Lease End	N\A
Axis at Westmont:13.208	Bed-Bath	1 X 1
Axis at Westmont:13.208	Unit Type	A2Pix
Axis at Westmont:13.208	Occupancy Status	Admin/Down
Axis at Westmont:13.208	Market Rent	1011.0
Axis at Westmont:13.208	Lease Start	N\A
Axis at Westmont:13.208	Lease End	N\A
Axis at Westmont:13.209	Bed-Bath	1 X 1
Axis at Westmont:13.209	Unit Type	a2uix
Axis at Westmont:13.209	Occupancy Status	Admin/Down
Axis at Westmont:13.209	Market Rent	1041.0
Axis at Westmont:13.209	Lease Start	N\A
Axis at Westmont:13.209	Lease End	N\A
Axis at Westmont:13.210	Bed-Bath	2 X 1.5
Axis at Westmont:13.210	Unit Type	b2uix
Axis at Westmont:13.210	Occupancy Status	Admin/Down
Axis at Westmont:13.210	Market Rent	1222.0
Axis at Westmont:13.210	Lease Start	N\A
Axis at Westmont:13.210	Lease End	N\A
Bella Vida at Coyote Ridge:2507	Bed-Bath	3 X 3
Bella Vida at Coyote Ridge:2507	Unit Type	C1Ukp
Bella Vida at Coyote Ridge:2507	Occupancy Status	Admin/Down
Bella Vida at Coyote Ridge:2507	Market Rent	2080.0
Bella Vida at Coyote Ridge:2507	Lease Start	N\A
Bella Vida at Coyote Ridge:2507	Lease End	10/11/2017
Carmel Landing:31-11	Bed-Bath	2 X 2
Carmel Landing:31-11	Unit Type	B1Ukf
Carmel Landing:31-11	Occupancy Status	Admin/Down
Carmel Landing:31-11	Market Rent	925.0
Carmel Landing:31-11	Lease Start	N\A
Carmel Landing:31-11	Lease End	10/11/2017
