Last Data Shown	Vacancy Cost	1265.0
Last Data Shown	Count	1
Terraces at Perkins Rowe:2016	Unit Type	B1pr
Terraces at Perkins Rowe:2016	Bed-Bath	2 X 2
Terraces at Perkins Rowe:2016	Make Ready Status	Not Ready
Terraces at Perkins Rowe:2016	Future Rented Status	Unrented
Terraces at Perkins Rowe:2016	Days Vacant	300.0
Terraces at Perkins Rowe:2016	Market Rent	2215.0
Terraces at Perkins Rowe:2016	Vacancy Cost	21787.0
Ladera Palms:4201	Unit Type	d1jw
Ladera Palms:4201	Bed-Bath	4 X 2
Ladera Palms:4201	Make Ready Status	Not Ready
Ladera Palms:4201	Future Rented Status	Unrented
Ladera Palms:4201	Days Vacant	693.0
Ladera Palms:4201	Market Rent	916.0
Ladera Palms:4201	Vacancy Cost	20813.0
The Gregory North:SS1-2D	Unit Type	a3urk
The Gregory North:SS1-2D	Bed-Bath	1 X 1
The Gregory North:SS1-2D	Make Ready Status	Not Ready
The Gregory North:SS1-2D	Future Rented Status	Unrented
The Gregory North:SS1-2D	Days Vacant	279.0
The Gregory North:SS1-2D	Market Rent	935.0
The Gregory North:SS1-2D	Vacancy Cost	8553.0
The Gregory South:7SD-1A	Unit Type	c1uru
The Gregory South:7SD-1A	Bed-Bath	3 X 2
The Gregory South:7SD-1A	Make Ready Status	Not Ready
The Gregory South:7SD-1A	Future Rented Status	Unrented
The Gregory South:7SD-1A	Days Vacant	205.0
The Gregory South:7SD-1A	Market Rent	1240.0
The Gregory South:7SD-1A	Vacancy Cost	8334.0
Tree House:145	Unit Type	c1kc
Tree House:145	Bed-Bath	3 X 2
Tree House:145	Make Ready Status	Not Ready
Tree House:145	Future Rented Status	Unrented
Tree House:145	Days Vacant	229.0
Tree House:145	Market Rent	990.0
Tree House:145	Vacancy Cost	7433.0
Concord at Allendale:0130	Unit Type	B1ko
Concord at Allendale:0130	Bed-Bath	2 X 2
Concord at Allendale:0130	Make Ready Status	Not Ready
Concord at Allendale:0130	Future Rented Status	Unrented
Concord at Allendale:0130	Days Vacant	205.0
Concord at Allendale:0130	Market Rent	1060.0
Concord at Allendale:0130	Vacancy Cost	7125.0
The Gregory North:N06-2F	Unit Type	b3urk
The Gregory North:N06-2F	Bed-Bath	2 X 2
The Gregory North:N06-2F	Make Ready Status	Not Ready
The Gregory North:N06-2F	Future Rented Status	Unrented
The Gregory North:N06-2F	Days Vacant	174.0
The Gregory North:N06-2F	Market Rent	1080.0
The Gregory North:N06-2F	Vacancy Cost	6161.0
