Studio	Total Units	166.0
Studio	# Admin / Down	
Studio	# Occupied	149.0
Studio	# Vacant	16.0
Studio	# NTV	13.0
Studio	Avg Days Vacant	30.0
1 BR	Total Units	3036.0
1 BR	# Admin / Down	28.0
1 BR	# Occupied	2816.0
1 BR	# Vacant	191.0
1 BR	# NTV	263.0
1 BR	Avg Days Vacant	48.0
2 BR	Total Units	3488.0
2 BR	# Admin / Down	62.0
2 BR	# Occupied	3204.0
2 BR	# Vacant	222.0
2 BR	# NTV	310.0
2 BR	Avg Days Vacant	62.0
3 BR	Total Units	729.0
3 BR	# Admin / Down	9.0
3 BR	# Occupied	687.0
3 BR	# Vacant	32.0
3 BR	# NTV	65.0
3 BR	Avg Days Vacant	53.0
4+ BR	Total Units	172.0
4+ BR	# Admin / Down	2.0
4+ BR	# Occupied	162.0
4+ BR	# Vacant	7.0
4+ BR	# NTV	10.0
4+ BR	Avg Days Vacant	114.0
N\A	Total Units	12.0
N\A	# Admin / Down	12.0
N\A	# Occupied	
N\A	# Vacant	
N\A	# NTV	
N\A	Avg Days Vacant	
Grand Total	Total Units	7603.0
Grand Total	# Admin / Down	113.0
Grand Total	# Occupied	7018.0
Grand Total	# Vacant	468.0
Grand Total	# NTV	661.0
Grand Total	Avg Days Vacant	56.0
