Last Data Shown	Listed Make Ready Date	07/02/2016
Last Data Shown	Count	1
Triple Crown at Tates Creek - 1656:075	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:075	Listed Make Ready Date	05/10/2016
Triple Crown at Tates Creek - 1656:075	Days Vacant	58.0
Triple Crown at Tates Creek - 1656:295	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:295	Listed Make Ready Date	05/10/2016
Triple Crown at Tates Creek - 1656:295	Days Vacant	58.0
Triple Crown at Tates Creek - 1656:282	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:282	Listed Make Ready Date	05/12/2016
Triple Crown at Tates Creek - 1656:282	Days Vacant	56.0
Triple Crown at Tates Creek - 1656:265	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:265	Listed Make Ready Date	05/12/2016
Triple Crown at Tates Creek - 1656:265	Days Vacant	56.0
Triple Crown at Tates Creek - 1656:271	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:271	Listed Make Ready Date	05/12/2016
Triple Crown at Tates Creek - 1656:271	Days Vacant	56.0
Triple Crown at Tates Creek - 1656:272	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:272	Listed Make Ready Date	05/12/2016
Triple Crown at Tates Creek - 1656:272	Days Vacant	56.0
Triple Crown at Tates Creek - 1656:269	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:269	Listed Make Ready Date	05/12/2016
Triple Crown at Tates Creek - 1656:269	Days Vacant	56.0
Triple Crown at Tates Creek - 1656:096	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:096	Listed Make Ready Date	05/21/2016
Triple Crown at Tates Creek - 1656:096	Days Vacant	47.0
Triple Crown at Tates Creek - 1656:014	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:014	Listed Make Ready Date	05/23/2016
Triple Crown at Tates Creek - 1656:014	Days Vacant	45.0
Triple Crown at Tates Creek - 1656:268	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:268	Listed Make Ready Date	05/23/2016
Triple Crown at Tates Creek - 1656:268	Days Vacant	45.0
Triple Crown at Tates Creek - 1656:049	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:049	Listed Make Ready Date	05/26/2016
Triple Crown at Tates Creek - 1656:049	Days Vacant	42.0
Triple Crown at Tates Creek - 1656:015	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:015	Listed Make Ready Date	06/02/2016
Triple Crown at Tates Creek - 1656:015	Days Vacant	35.0
Triple Crown at Tates Creek - 1656:004	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:004	Listed Make Ready Date	06/10/2016
Triple Crown at Tates Creek - 1656:004	Days Vacant	27.0
Triple Crown at Tates Creek - 1656:061	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:061	Listed Make Ready Date	06/10/2016
Triple Crown at Tates Creek - 1656:061	Days Vacant	27.0
Triple Crown at Tates Creek - 1656:007	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:007	Listed Make Ready Date	06/10/2016
Triple Crown at Tates Creek - 1656:007	Days Vacant	27.0
Triple Crown at Tates Creek - 1656:050	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:050	Listed Make Ready Date	06/11/2016
Triple Crown at Tates Creek - 1656:050	Days Vacant	26.0
Triple Crown at Tates Creek - 1656:026	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:026	Listed Make Ready Date	06/17/2016
Triple Crown at Tates Creek - 1656:026	Days Vacant	20.0
Triple Crown at Tates Creek - 1656:079	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:079	Listed Make Ready Date	06/26/2016
Triple Crown at Tates Creek - 1656:079	Days Vacant	11.0
Triple Crown at Tates Creek - 1656:202	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:202	Listed Make Ready Date	06/26/2016
Triple Crown at Tates Creek - 1656:202	Days Vacant	11.0
Triple Crown at Tates Creek - 1656:043	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:043	Listed Make Ready Date	06/27/2016
Triple Crown at Tates Creek - 1656:043	Days Vacant	10.0
Triple Crown at Tates Creek - 1656:101	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:101	Listed Make Ready Date	06/27/2016
Triple Crown at Tates Creek - 1656:101	Days Vacant	10.0
Triple Crown at Tates Creek - 1656:070	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:070	Listed Make Ready Date	06/27/2016
Triple Crown at Tates Creek - 1656:070	Days Vacant	10.0
Triple Crown at Tates Creek - 1656:205	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:205	Listed Make Ready Date	06/29/2016
Triple Crown at Tates Creek - 1656:205	Days Vacant	8.0
Triple Crown at Tates Creek - 1656:226	PMS Make Ready Status	Not Ready
Triple Crown at Tates Creek - 1656:226	Listed Make Ready Date	06/30/2016
Triple Crown at Tates Creek - 1656:226	Days Vacant	7.0
