Axis at Westmont - 1645:13.110	Bed-Bath	N\A
Axis at Westmont - 1645:13.110	Unit Type	b2ix
Axis at Westmont - 1645:13.110	Occupancy Status	Admin/Down
Axis at Westmont - 1645:13.110	Market Rent	1107.0
Axis at Westmont - 1645:13.110	Lease Start	N\A
Axis at Westmont - 1645:13.110	Lease End	N\A
Axis at Westmont - 1645:13.201	Bed-Bath	N\A
Axis at Westmont - 1645:13.201	Unit Type	b3uix
Axis at Westmont - 1645:13.201	Occupancy Status	Admin/Down
Axis at Westmont - 1645:13.201	Market Rent	1284.0
Axis at Westmont - 1645:13.201	Lease Start	N\A
Axis at Westmont - 1645:13.201	Lease End	N\A
Axis at Westmont - 1645:13.202	Bed-Bath	N\A
Axis at Westmont - 1645:13.202	Unit Type	a2uix
Axis at Westmont - 1645:13.202	Occupancy Status	Admin/Down
Axis at Westmont - 1645:13.202	Market Rent	1041.0
Axis at Westmont - 1645:13.202	Lease Start	N\A
Axis at Westmont - 1645:13.202	Lease End	N\A
Axis at Westmont - 1645:13.203	Bed-Bath	N\A
Axis at Westmont - 1645:13.203	Unit Type	A2Pix
Axis at Westmont - 1645:13.203	Occupancy Status	Admin/Down
Axis at Westmont - 1645:13.203	Market Rent	1011.0
Axis at Westmont - 1645:13.203	Lease Start	N\A
Axis at Westmont - 1645:13.203	Lease End	N\A
Axis at Westmont - 1645:13.204	Bed-Bath	N\A
Axis at Westmont - 1645:13.204	Unit Type	b1uix
Axis at Westmont - 1645:13.204	Occupancy Status	Admin/Down
Axis at Westmont - 1645:13.204	Market Rent	1153.0
Axis at Westmont - 1645:13.204	Lease Start	N\A
Axis at Westmont - 1645:13.204	Lease End	N\A
Axis at Westmont - 1645:13.205	Bed-Bath	N\A
Axis at Westmont - 1645:13.205	Unit Type	b3uix
Axis at Westmont - 1645:13.205	Occupancy Status	Admin/Down
Axis at Westmont - 1645:13.205	Market Rent	1249.0
Axis at Westmont - 1645:13.205	Lease Start	N\A
Axis at Westmont - 1645:13.205	Lease End	N\A
Axis at Westmont - 1645:13.206	Bed-Bath	N\A
Axis at Westmont - 1645:13.206	Unit Type	b2pix
Axis at Westmont - 1645:13.206	Occupancy Status	Admin/Down
Axis at Westmont - 1645:13.206	Market Rent	1192.0
Axis at Westmont - 1645:13.206	Lease Start	N\A
Axis at Westmont - 1645:13.206	Lease End	N\A
Axis at Westmont - 1645:13.207	Bed-Bath	N\A
Axis at Westmont - 1645:13.207	Unit Type	b1ix
Axis at Westmont - 1645:13.207	Occupancy Status	Admin/Down
Axis at Westmont - 1645:13.207	Market Rent	1038.0
Axis at Westmont - 1645:13.207	Lease Start	N\A
Axis at Westmont - 1645:13.207	Lease End	N\A
Axis at Westmont - 1645:13.208	Bed-Bath	N\A
Axis at Westmont - 1645:13.208	Unit Type	A2Pix
Axis at Westmont - 1645:13.208	Occupancy Status	Admin/Down
Axis at Westmont - 1645:13.208	Market Rent	1011.0
Axis at Westmont - 1645:13.208	Lease Start	N\A
Axis at Westmont - 1645:13.208	Lease End	N\A
Axis at Westmont - 1645:13.209	Bed-Bath	N\A
Axis at Westmont - 1645:13.209	Unit Type	a2uix
Axis at Westmont - 1645:13.209	Occupancy Status	Admin/Down
Axis at Westmont - 1645:13.209	Market Rent	1041.0
Axis at Westmont - 1645:13.209	Lease Start	N\A
Axis at Westmont - 1645:13.209	Lease End	N\A
Axis at Westmont - 1645:13.210	Bed-Bath	N\A
Axis at Westmont - 1645:13.210	Unit Type	b2uix
Axis at Westmont - 1645:13.210	Occupancy Status	Admin/Down
Axis at Westmont - 1645:13.210	Market Rent	1222.0
Axis at Westmont - 1645:13.210	Lease Start	N\A
Axis at Westmont - 1645:13.210	Lease End	N\A
Bella Vida at Coyote Ridge - 1467:2507	Bed-Bath	N\A
Bella Vida at Coyote Ridge - 1467:2507	Unit Type	C1Ukp
Bella Vida at Coyote Ridge - 1467:2507	Occupancy Status	Admin/Down
Bella Vida at Coyote Ridge - 1467:2507	Market Rent	2080.0
Bella Vida at Coyote Ridge - 1467:2507	Lease Start	N\A
Bella Vida at Coyote Ridge - 1467:2507	Lease End	10/11/2017
Bridgeview - 1711:05102	Bed-Bath	N\A
Bridgeview - 1711:05102	Unit Type	A2tv
Bridgeview - 1711:05102	Occupancy Status	Admin/Down
Bridgeview - 1711:05102	Market Rent	940.0
Bridgeview - 1711:05102	Lease Start	N\A
Bridgeview - 1711:05102	Lease End	N\A
Bristol Place - 1546:01104	Bed-Bath	N\A
Bristol Place - 1546:01104	Unit Type	a3nl
Bristol Place - 1546:01104	Occupancy Status	Admin/Down
Bristol Place - 1546:01104	Market Rent	1162.0
Bristol Place - 1546:01104	Lease Start	N\A
Bristol Place - 1546:01104	Lease End	10/11/2017
