Ansley Place	Not Ready	2.85714285714	#fbb755
Ansley Place	Ready	2.0	#6eda55
Arbors at Tallwood	Not Ready	0.857142857143	#fbb755
Arbors at Tallwood	Ready	2.0	#6eda55
Axis at Westmont	Not Ready	21.1428571429	#fbb755
Axis at Westmont	Ready	0.857142857143	#6eda55
Bella Vida at Coyote Ridge	Not Ready	6.85714285714	#fbb755
Bella Vida at Coyote Ridge	Ready	12.0	#6eda55
Brookhollow	Not Ready	2.85714285714	#fbb755
Brookhollow	Ready	0	N/A
Carmel Landing	Not Ready	6.0	#fbb755
Carmel Landing	Ready	2.0	#6eda55
Cedar Trails	Not Ready	2.0	#fbb755
Cedar Trails	Ready	4.85714285714	#6eda55
Chelsea Creek	Not Ready	5.14285714286	#fbb755
Chelsea Creek	Ready	0.857142857143	#6eda55
Concord at Allendale	Not Ready	10.0	#fbb755
Concord at Allendale	Ready	6.85714285714	#6eda55
Ladera Palms	Not Ready	14.0	#fbb755
Ladera Palms	Ready	10.0	#6eda55
Lakes at Fountain Square	Not Ready	12.0	#fbb755
Lakes at Fountain Square	Ready	2.0	#6eda55
Oaks at Greenview, The	Not Ready	6.0	#fbb755
Oaks at Greenview, The	Ready	18.0	#6eda55
Park at Peachtree Corners	Not Ready	18.0	#fbb755
Park at Peachtree Corners	Ready	14.0	#6eda55
Promenade at Belleair	Not Ready	6.0	#fbb755
Promenade at Belleair	Ready	4.0	#6eda55
Promenade at Edgewater	Not Ready	6.0	#fbb755
Promenade at Edgewater	Ready	8.85714285714	#6eda55
Regatta Bay	Not Ready	10.0	#fbb755
Regatta Bay	Ready	4.85714285714	#6eda55
Silverbrook	Not Ready	14.8571428571	#fbb755
Silverbrook	Ready	18.0	#6eda55
Stonecrossing East of Westchase	Not Ready	6.0	#fbb755
Stonecrossing East of Westchase	Ready	8.0	#6eda55
Stoneleigh on Kenswick	Not Ready	16.0	#fbb755
Stoneleigh on Kenswick	Ready	6.85714285714	#6eda55
Terraces at Perkins Rowe	Not Ready	5.14285714286	#fbb755
Terraces at Perkins Rowe	Ready	16.8571428571	#6eda55
The Gregory North	Not Ready	21.1428571429	#fbb755
The Gregory North	Ready	24.8571428571	#6eda55
The Gregory South	Not Ready	14.0	#fbb755
The Gregory South	Ready	4.85714285714	#6eda55
Timberglen	Not Ready	10.0	#fbb755
Timberglen	Ready	6.0	#6eda55
Tree House	Not Ready	14.8571428571	#fbb755
Tree House	Ready	6.0	#6eda55
Triple Crown at Tates Creek	Not Ready	29.1428571429	#fbb755
Triple Crown at Tates Creek	Ready	20.8571428571	#6eda55
