Apr 2017	Budget Variance $	-25550.3875969	#fc7570
Apr 2017	Budget Variance %	-80.4232407434
May 2017	Budget Variance $	-16868.2170543	#fc7570
May 2017	Budget Variance %	-37.3760466074
Jun 2017	Budget Variance $	-7441.86046512	#fc7570
Jun 2017	Budget Variance %	-11.6851568384
Jul 2017	Budget Variance $	-2480.62015504	#fc7570
