Ansley Place - 1536	Above Market	0.0	#6eda55
Ansley Place - 1536	At Market	0	N/A
Ansley Place - 1536	00-50	0.0	#00cee6
Ansley Place - 1536	050-100	1136.36363636	#9b9bd7
Ansley Place - 1536	100-150	2272.72727273	#218A8C
Ansley Place - 1536	150-200	5681.81818182	#fbb755
Ansley Place - 1536	200+ Below	47727.2727273	#fc7570
Arbors at Tallwood - 1532	Above Market	-4545.45454545	#6eda55
Arbors at Tallwood - 1532	At Market	0.0	#000000
Arbors at Tallwood - 1532	00-50	0.0	#00cee6
Arbors at Tallwood - 1532	050-100	1136.36363636	#9b9bd7
Arbors at Tallwood - 1532	100-150	1136.36363636	#218A8C
Arbors at Tallwood - 1532	150-200	0.0	#fbb755
Arbors at Tallwood - 1532	200+ Below	1136.36363636	#fc7570
Axis at Westmont - 1645	Above Market	-10227.2727273	#6eda55
Axis at Westmont - 1645	At Market	0.0	#000000
Axis at Westmont - 1645	00-50	2272.72727273	#00cee6
Axis at Westmont - 1645	050-100	4545.45454545	#9b9bd7
Axis at Westmont - 1645	100-150	4545.45454545	#218A8C
Axis at Westmont - 1645	150-200	3409.09090909	#fbb755
Axis at Westmont - 1645	200+ Below	0.0	#fc7570
Bella Vida at Coyote Ridge - 1467	Above Market	-2272.72727273	#6eda55
Bella Vida at Coyote Ridge - 1467	At Market	0.0	#000000
Bella Vida at Coyote Ridge - 1467	00-50	1136.36363636	#00cee6
Bella Vida at Coyote Ridge - 1467	050-100	3409.09090909	#9b9bd7
Bella Vida at Coyote Ridge - 1467	100-150	9090.90909091	#218A8C
Bella Vida at Coyote Ridge - 1467	150-200	15909.0909091	#fbb755
Bella Vida at Coyote Ridge - 1467	200+ Below	75000.0	#fc7570
Bridgeview - 1711	Above Market	-1136.36363636	#6eda55
Bridgeview - 1711	At Market	0.0	#000000
Bridgeview - 1711	00-50	4545.45454545	#00cee6
Bridgeview - 1711	050-100	5681.81818182	#9b9bd7
Bridgeview - 1711	100-150	4545.45454545	#218A8C
Bridgeview - 1711	150-200	1136.36363636	#fbb755
